time/ min, signal/ total ion counts
3.012458333333333,0.0
3.014125,0.0
3.0157916666666664,0.0
3.0174583333333334,0.0
3.019083333333333,898.5600141891609
3.02075,0.0
3.0224166666666665,0.0
3.024083333333333,0.0
3.02575,0.0
3.0274166666666664,0.0
3.0290833333333333,0.0
3.03075,0.0
3.0324166666666668,0.0
3.0340416666666665,0.0
3.0357083333333335,0.0
3.037375,0.0
3.0390416666666664,0.0
3.0407083333333333,0.0
3.042375,0.0
3.0440416666666668,0.0
3.0457083333333332,0.0
3.0473749999999997,0.0
3.049,0.0
3.0506666666666664,0.0
3.052333333333333,0.0
3.054,0.0
3.0556666666666668,0.0
3.0573333333333332,0.0
3.0589999999999997,0.0
3.0606666666666666,0.0
3.0622916666666664,0.0
3.0639583333333333,0.0
3.065625,0.0
3.0672916666666667,0.0
3.0689583333333332,0.0
3.0706249999999997,0.0
3.0722916666666666,0.0
3.073958333333333,0.0
3.0755833333333333,0.0
3.07725,0.0
3.0789166666666667,0.0
3.080583333333333,0.0
3.0822499999999997,0.0
3.0839166666666666,566.5868492819885
3.085583333333333,2873.066147612649
3.08725,4258.466444529511
3.0889166666666665,7048.925584497221
3.0905416666666667,10885.71771358907
3.0922083333333332,14034.968873497337
3.0938749999999997,17866.976936384573
3.0955416666666666,21755.662344537788
3.097208333333333,24254.458688273175
3.098875,25130.806181976826
3.1005416666666665,25521.601466712662
3.102208333333333,24957.639231272013
3.103833333333333,22123.2540523799
3.1054999999999997,18229.097721943752
3.1071666666666666,15287.523489835508
3.1088333333333327,11008.172899373127
3.1105,7516.106642925185
3.1121666666666665,4905.17703021898
3.113833333333333,2873.289350610934
3.1155,2101.3998603987316
3.1171666666666664,1535.7517525131113
3.1187916666666666,1642.4956206691577
3.120458333333333,3016.534992855063
3.122125,4236.906275778262
3.1237916666666665,6234.846760802817
3.1254583333333334,7925.646676080449
3.127125,9240.584519971439
3.1287916666666664,10271.04448927618
3.130458333333333,11855.04812249469
3.132083333333333,11708.304916640318
3.13375,12262.953451434067
3.1354166666666665,9502.555092992978
3.1370833333333334,8647.443144895075
3.13875,5905.977522322059
3.1404166666666664,4421.059892118201
3.1420833333333333,2730.559247104129
3.14375,1484.5276863168992
3.1454166666666667,523.1985671279334
3.1470416666666665,0.0
3.1487083333333334,0.0
3.150375,0.0
3.1520416666666664,0.0
3.1537083333333333,0.0
3.155375,0.0
3.1570416666666667,0.0
3.158708333333333,0.0
3.1603333333333334,0.0
3.162,0.0
3.1636666666666664,0.0
3.1653333333333333,0.0
3.167,0.0
3.1686666666666667,0.0
3.1703333333333332,0.0
3.1719999999999997,0.0
3.173625,0.0
3.1752916666666664,0.0
3.1769583333333333,0.0
3.178625,0.0
3.1802916666666667,0.0
3.181958333333333,0.0
3.1836249999999997,0.0
3.1852916666666666,0.0
3.1869166666666664,0.0
3.1885833333333333,0.0
3.19025,0.0
3.1919166666666667,0.0
3.193583333333333,0.0
3.1952499999999997,0.0
3.1969166666666666,0.0
3.198583333333333,0.0
3.20025,0.0
3.2019166666666665,0.0
3.2035416666666667,0.0
3.205208333333333,0.0
3.2068749999999997,0.0
3.2085416666666666,0.0
3.210208333333333,0.0
3.211875,0.0
3.2135416666666665,0.0
3.2152083333333334,0.0
3.216833333333333,0.0
3.2184999999999997,0.0
3.2201666666666666,0.0
3.221833333333333,0.0
3.2235,0.0
3.2251666666666665,0.0
3.2268333333333334,0.0
3.2285,0.0
3.2301249999999997,0.0
3.2317916666666666,0.0
3.233458333333333,0.0
3.2351250000000005,0.0
3.2367916666666665,0.0
3.2384583333333334,0.0
3.240125,0.0
3.2417916666666664,0.0
3.2434166666666666,0.0
3.245083333333333,0.0
3.24675,0.0
3.2484166666666665,0.0
3.2500833333333334,0.0
3.25175,0.0
3.2534166666666664,0.0
3.2550833333333333,0.0
3.25675,664.5778688524724
3.258375,1731.7716384782846
3.2600416666666665,3574.5518885149504
3.2617083333333334,6275.907903323702
3.2633750000000004,10945.340301350563
3.2650416666666664,19185.438987705897
3.2667083333333333,27896.065052199017
3.268375,36245.76986150716
3.2700416666666667,44331.56211780063
3.271708333333333,51238.5936022266
3.2733333333333334,54784.58551149483
3.275,53109.36443503647
3.2766666666666664,49981.366272718034
3.2783333333333333,44647.0819731053
3.28,36745.651616400486
3.2816666666666667,27796.395519667094
3.283333333333333,20919.52739697774
3.2849999999999997,14003.045952084076
3.286625,8878.306179174919
3.2882916666666664,5433.571546969697
3.2899583333333333,4079.3170615866625
3.2916250000000002,2431.45686447316
3.2932916666666667,1624.4055165041245
3.294958333333333,1155.669643564222
3.2966249999999997,0.0
3.2982916666666666,0.0
3.2999166666666664,0.0
3.3015833333333333,0.0
3.30325,0.0
3.3049166666666667,0.0
3.306583333333333,0.0
3.3082499999999997,0.0
3.3099166666666666,0.0
3.311583333333333,527.2145673353862
3.3132500000000005,0.0
3.314875,0.0
3.3165416666666667,0.0
3.318208333333333,0.0
3.319875,0.0
3.3215416666666666,0.0
3.323208333333333,0.0
3.324875,0.0
3.3265416666666665,0.0
3.3281666666666667,522.9158590721636
3.329833333333333,0.0
3.3314999999999997,0.0
3.3331666666666666,1282.7977835307531
3.334833333333333,1469.2872160239576
3.3365,1441.9138118187539
3.3381666666666665,500.2025666103118
3.3398333333333334,512.7758666093812
3.341458333333333,512.4641472868379
3.3431249999999997,0.0
3.3447916666666666,0.0
3.346458333333333,0.0
3.348125,0.0
3.3497916666666665,0.0
3.3514583333333334,0.0
3.353125,0.0
3.3547499999999997,0.0
3.3564166666666666,0.0
3.358083333333333,0.0
3.35975,509.80358969122506
3.3614166666666665,0.0
3.3630833333333334,0.0
3.36475,0.0
3.3664166666666664,544.2322027013215
3.3680833333333333,618.0180384920498
3.3697500000000002,1155.25
