time/ min, signal/ total ion counts
3.0127916666666668,0.0
3.0144583333333332,669.6829129019852
3.0161249999999997,0.0
3.0177916666666667,0.0
3.019458333333333,0.0
3.021083333333333,0.0
3.02275,2762.632767038317
3.0244166666666668,0.0
3.0260833333333332,0.0
3.0277499999999997,0.0
3.0294166666666666,0.0
3.031083333333333,0.0
3.03275,0.0
3.0344166666666665,0.0
3.0360416666666667,0.0
3.0377083333333332,0.0
3.0393749999999997,0.0
3.0410416666666666,0.0
3.042708333333333,508.5073663937683
3.044375,0.0
3.0460416666666665,0.0
3.047708333333333,0.0
3.049333333333333,0.0
3.0509999999999997,0.0
3.0526666666666666,0.0
3.054333333333333,0.0
3.056,517.1039154515938
3.0576666666666665,0.0
3.059333333333333,0.0
3.061,0.0
3.0626249999999997,0.0
3.0642916666666666,0.0
3.065958333333333,0.0
3.067625,0.0
3.0692916666666665,0.0
3.070958333333333,0.0
3.072625,598.1633729876203
3.0742916666666664,0.0
3.0759583333333333,0.0
3.0775833333333327,0.0
3.07925,0.0
3.0809166666666665,0.0
3.082583333333333,0.0
3.08425,543.6057607918468
3.0859166666666664,1347.2887155515132
3.0875833333333333,2261.2236173835345
3.08925,3857.718497178943
3.0909166666666668,5976.683447716258
3.0925416666666665,7099.401629529088
3.0942083333333334,7970.479587019612
3.095875,8982.912110114208
3.0975416666666664,8843.040392304225
3.099208333333333,9433.250076403505
3.100875,7986.199832795109
3.1025416666666668,7626.7370941617655
3.1042083333333332,6075.090126772761
3.1058333333333334,5628.113139981272
3.1075,2949.3192781645284
3.1091666666666664,654.8441752277789
3.1108333333333333,0.0
3.1125,0.0
3.1141666666666667,0.0
3.1158333333333332,620.0128421473846
3.1174999999999997,802.0406802398065
3.119125,2528.286949447657
3.1207916666666664,4207.833869161116
3.1224583333333333,5734.109526483084
3.124125,7587.911050534986
3.1257916666666667,9440.195452320666
3.127458333333333,9660.66406733805
3.1291249999999997,10331.283850846854
3.1307916666666666,11179.533256647142
3.132458333333333,9649.426447604284
3.1340833333333333,8608.45037276463
3.13575,7320.055751993863
3.1374166666666667,5120.475108710238
3.1390833333333332,3991.1845165215623
3.1407499999999997,1865.7691211656938
3.1424166666666666,1201.6425311899975
3.144083333333333,0.0
3.14575,0.0
3.1474166666666665,0.0
3.1490416666666667,0.0
3.150708333333333,0.0
3.1523749999999997,0.0
3.1540416666666666,0.0
3.1557083333333327,0.0
3.157375,0.0
3.1590416666666665,0.0
3.160708333333333,0.0
3.162333333333333,531.649012831459
3.1639999999999997,0.0
3.1656666666666666,0.0
3.167333333333333,0.0
3.169,0.0
3.1706666666666665,0.0
3.1723333333333334,0.0
3.174,0.0
3.1756249999999997,0.0
3.1772916666666666,0.0
3.178958333333333,0.0
3.180625,0.0
3.1822916666666665,0.0
3.1839583333333334,539.96895868925
3.185625,0.0
3.1872916666666664,0.0
3.1889166666666666,0.0
3.190583333333333,0.0
3.19225,0.0
3.1939166666666665,0.0
3.1955833333333334,0.0
3.19725,0.0
3.1989166666666664,0.0
3.2005833333333333,0.0
3.20225,0.0
3.2038750000000005,0.0
3.2055416666666665,0.0
3.2072083333333334,0.0
3.208875,0.0
3.2105416666666664,0.0
3.2122083333333333,0.0
3.213875,0.0
3.2155416666666667,0.0
3.2172083333333332,0.0
3.2188333333333334,0.0
3.2205,0.0
3.2221666666666664,0.0
3.2238333333333333,0.0
3.2255,0.0
3.2271666666666667,0.0
3.228833333333333,0.0
3.2304999999999997,0.0
3.2321250000000004,0.0
3.2337916666666664,0.0
3.2354583333333333,0.0
3.237125,0.0
3.2387916666666667,0.0
3.240458333333333,0.0
3.2421249999999997,0.0
3.2437916666666666,0.0
3.2454166666666664,0.0
3.2470833333333333,0.0
3.24875,0.0
3.2504166666666667,0.0
3.252083333333333,0.0
