time/ s,20.0
IS_retention_time/ min,IS_integral,IS_peak start/ min,IS_peak end/ min
6.719916666666666,2936.9745571364715,6.696666666666666,6.744833333333333
Retention_time/ min,integral,peak start/ min,peak end/ min
7.658791666666667,898.3287716932435,7.635541666666667,7.680416666666665
10.397333333333332,2594.7374026705056,10.364083333333333,10.430541666666667
13.260458333333332,3854.9993908856527,13.257166666666667,13.305333333333333
